Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2022-04-30 17:11:58+00:00,1520450901433016322,"@GumedeLondiweh Thank you for bringing this to our attention, Tania 💚",Nedbank,0,1,1,nedbank,thank you for bringing this to our attention tania,positive,non-hate,non-offensive,daily_life
2015-10-19 10:03:22+00:00,656047980743651328,C'mon South @FNBSA @pwc_press Get behind us and FIFEFA. Free information for education for all! We are SA's Answer! http://t.co/5BFZAh0JxL,SwopinfoCom,0,0,0,fnb,cmon south get behind us and fifefa free information for education for all we are sa answer,neutral,non-hate,non-offensive,sports_&_gaming
2015-04-20 14:41:11+00:00,590163307941781504,I vote for @OskidoIBelieve in the @FNBSA #FNBGoldenCircle poll. http://t.co/Cg7D4GB0e6 .,03263f805e4742b,0,0,0,fnb,i vote for in the poll,neutral,non-hate,non-offensive,pop_culture
2012-06-27 16:49:18+00:00,218023210996862976,RT @Nedbank: @NchanchaNazo @Team_SA_2012 We should do a #HappyDance for them.,LubabaloMpupu_,0,0,0,nedbank,we should do a for them,neutral,non-hate,non-offensive,pop_culture
2010-08-23 16:28:38+00:00,21926275977,I just post HSBC in Talks to Buy Controlling Stake in South Africa's Nedbank on http://ping.fm/WGxjV,mad__cow,0,0,0,nedbank,i just post hsbc in talks to buy controlling stake in south africa nedbank on,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-05-22 15:19:04+00:00,734403208223858688,Welcome to @Official_PSL @Absa Premiership 2016/17 @Baroka_FC  @Soccer_Laduma @KickOffMagazine,MzwahZND,0,0,0,absa,welcome to premiership,positive,non-hate,non-offensive,sports_&_gaming
2021-04-07 09:12:40+00:00,1379723790746259457,@MoneyRehab_ @sophyramalepe That's definitely true. I trade on FNB and I do not move unless I have thought about it 50 times. The minimum $46 will make you cry😭,SoulFairy3,0,0,1,fnb,that definitely true i trade on fnb and i do not move unless i have thought about it times the minimum will make you cry,negative,non-hate,non-offensive,sports_&_gaming
2017-11-10 05:49:05+00:00,928862053133058048,"@FNBSA I would love to start forex trading,how do I go about starting?",NondumisoMazib2,1,0,0,fnb,i would love to start forex tradinghow do i go about starting,positive,non-hate,non-offensive,business_&_entrepreneurs
2013-03-14 08:33:40+00:00,312119325366558720,"GEAR UP for the Absa Cape Epic 17-24 March 2014! 

Team 36ONE-SONGO-SPECIALISED. Proudly sponsored by... http://t.co/AFhafMUCu8",36ONE,0,0,0,absa,gear up for the absa cape epic march team onesongospecialised proudly sponsored by,positive,non-hate,non-offensive,sports_&_gaming
2013-12-10 12:09:35+00:00,410380771153969152,Drake should've shot the 'Worst Behavior' video at the FNB stadium today.,FhoeniX_,0,3,0,fnb,drake shouldve shot the worst behavior video at the fnb stadium today,negative,non-hate,non-offensive,pop_culture
2021-05-26 08:51:19+00:00,1397475424029003778,@Nedbank the worst thing about this is how the agent then said she will put me through to the complaints department only for the call to be dropped?really is that how yall treat your clients?I know my money may not even be a drop in y’all’s ocean but yall did me dirty!!!!!,Kopi_Khoma,0,0,0,nedbank,the worst thing about this is how the agent then said she will put me through to the complaints department only for the call to be droppedreally is that how yall treat your clientsi know my money may not even be a drop in yalls ocean but yall did me dirty,negative,non-hate,non-offensive,business_&_entrepreneurs
2014-01-08 11:19:40+00:00,420877459350093824,@HooterTrudy   good,absa_ahmed,0,0,0,absa,good,positive,non-hate,non-offensive,daily_life
2017-09-03 07:54:15+00:00,904251177600253952,"@aphiwe_manie Hi there, oh no! Please refer to our pricing guide for any charges that appear on your statement: https://t.co/e55UQQkOhD 1/2",AbsaSouthAfrica,0,0,1,absa,hi there oh no please refer to our pricing guide for any charges that appear on your statement,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-02-17 13:38:51+00:00,1362033772460462081,The football that's being played at FNb though https://t.co/31AC0dmpJc,Rofhiwa__4,0,0,0,fnb,the football that being played at fnb though,neutral,non-hate,non-offensive,sports_&_gaming
2021-09-17 12:10:22+00:00,1438837733523214336,"Ching’s Desi-Chinese Soups- highest on flavours, richest in taste

https://t.co/zRFjQCIkzc

@Chingssecret #soup #fnb",fnbnews,1,1,0,fnb,chings desichinese soups highest on flavours richest in taste,positive,non-hate,non-offensive,daily_life
2019-12-07 03:18:01+00:00,1203151647939149824,@CityPowerJhb Is Jhg CBD ( FNB Bank City) under load shedding?,Phathie96752170,0,0,0,fnb,is jhg cbd fnb bank city under load shedding,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-09-22 09:44:24+00:00,778892696937259008,All banks the same - Nedbank pushes me the wonders of Greenbacks (actually infinitesimal) and then charges me linkage fee! (B)ankers!,Retief_Dan,0,0,1,nedbank,all banks the same nedbank pushes me the wonders of greenbacks actually infinitesimal and then charges me linkage fee bankers,negative,non-hate,non-offensive,business_&_entrepreneurs
2015-02-06 10:56:36+00:00,563652472305364992,"@Absa Are there any online banking issues at the moment? Not receiving TVN codes, coworker also receiving errors when trying to login?",BrynFTW,1,0,1,absa,are there any online banking issues at the moment not receiving tvn codes coworker also receiving errors when trying to login,negative,non-hate,non-offensive,business_&_entrepreneurs
2014-04-29 04:23:43+00:00,460997837145538560,"Thanks Mr Jacobs. I'll do so, plus I live next to an FNB Branch. I've just been busy to go there, plus the queues I'm gonna get @Rbjacobs",___betch,0,0,0,fnb,thanks mr jacobs ill do so plus i live next to an fnb branch ive just been busy to go there plus the queues im gonna get,positive,non-hate,non-offensive,daily_life
2017-03-27 21:27:40+00:00,846473821691564034,@Lofty_K Swipe instead of using cash to earn eBucks as well as safety https://t.co/cqfFtqjQ0K,FNBSA,0,0,0,fnb,swipe instead of using cash to earn ebucks as well as safety,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-11-21 19:38:04+00:00,1462505609677393927,"@Mikely_Services Hi there, we're sorry to hear this :( Kindly send us a DM with the finer details so we may follow up on this for you and assist further.",Nedbank,0,0,0,nedbank,hi there were sorry to hear this kindly send us a dm with the finer details so we may follow up on this for you and assist further,neutral,non-hate,non-offensive,business_&_entrepreneurs
2012-05-25 06:46:16+00:00,205912651526705152,Maybe they should've used flying pigs? RT @OrnicoMedia Rob Van Rooyen says @Nedbank billboards work better than the floating cow ad #AdForum,Aye_lister,0,1,0,nedbank,maybe they shouldve used flying pigs rob van rooyen says billboards work better than the floating cow ad,neutral,non-hate,non-offensive,pop_culture
2019-11-21 05:32:46+00:00,1197387356413874176,Review time!! #planningweek #agile #capitec https://t.co/iDK4lALZhM,arcky7912,0,0,0,capitec,review time,neutral,non-hate,non-offensive,pop_culture
2013-07-16 17:48:32+00:00,357195055821361153,@Absa Brackenfell Elaine and an African lady working the floor.,salourens,0,0,0,absa,brackenfell elaine and an african lady working the floor,neutral,non-hate,non-offensive,daily_life
2018-12-12 08:11:44+00:00,1072765936346820609,@A2naughty Thank you for the comment. Capitec Bank continuously invest into technology to making banking better so that our clients can live better :-),CapitecBankSA,0,0,7,capitec,thank you for the comment capitec bank continuously invest into technology to making banking better so that our clients can live better,positive,non-hate,non-offensive,business_&_entrepreneurs
2022-08-02 11:47:06+00:00,1554433604758953986,@Aluta_Continua6 Capitec: Elect Token: 6817 2059 4932 0025 9696 Receipt: 27/2451543 Meter: 14303414867 Amount: R250.00 VAT: R32.61 Units: 125.2kWh. Call 0860102043,Ronald_Mongalo,0,0,0,capitec,capitec elect token receipt meter amount r vat r units kwh call,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-04-22 11:44:17+00:00,988020664585113602,"Its hard to satisfy a woman👩,u can rob a bank for her and she'll still complain🙅️ n ask why you robbed FNB instead of ZANACO😂 💪💪🤔",FolllowMe_,0,0,1,fnb,its hard to satisfy a womanu can rob a bank for her and shell still complain n ask why you robbed fnb instead of zanaco,negative,non-hate,non-offensive,daily_life
2020-03-08 06:21:38+00:00,1236537541597319171,"We successfully retained the majority share of Sun International’s debt package and gained further transactional banking business, making Nedbank CIB the primary banker of the Sun International Group. 

#ImpactfulOutcomes #Expertise #SeeMoneyDifferently https://t.co/5TwsudRRh3",NedbankCIB,0,0,5,nedbank,we successfully retained the majority share of sun internationals debt package and gained further transactional banking business making nedbank cib the primary banker of the sun international group,positive,non-hate,non-offensive,business_&_entrepreneurs
2010-05-03 18:11:36+00:00,13318585583,Nedbank Cup Draw: Mamelodi Sundowns Battle Orlando Pirates In Quarter-Finals - Goal.com - http://tinyurl.com/2fyrhu4 #orlando,orlandolivenews,0,0,0,nedbank,nedbank cup draw mamelodi sundowns battle orlando pirates in quarterfinals goalcom,neutral,non-hate,non-offensive,sports_&_gaming
2021-05-21 12:06:12+00:00,1395712528530001921,"I'm learning about #SmartBudget using nav» Money on the @FNBSA App. What would you like to learn about? 𝗧𝗔𝗣 𝗕𝗘𝗟𝗢𝗪 👇 to get money smart &amp; you could 𝗪𝗜𝗡 gift vouchers up to the value of R3,000 #LoveFNB",Alucia14967296,0,0,0,fnb,im learning about using nav money on the app what would you like to learn about to get money smart amp you could gift vouchers up to the value of r,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-07-24 10:53:42+00:00,1021710003785355264,"@MsMeloMtg Thanks for your suggestion, we will share it with our ATM team.",AbsaSouthAfrica,0,0,0,absa,thanks for your suggestion we will share it with our atm team,positive,non-hate,non-offensive,business_&_entrepreneurs
2014-06-09 08:48:13+00:00,475922299254996992,Convince me why I should leave beepbank &amp; join you only Interested in a Gold cheque account @Nedbank @StandardBankGrp @CapitecBankSA @Absa,SyandisaDlomo,4,0,0,absa,convince me why i should leave beepbank amp join you only interested in a gold cheque account,negative,non-hate,non-offensive,business_&_entrepreneurs
2013-11-13 19:40:11+00:00,400709699857035265,“@_MrBentleySA: This time last year I (and 67 000 others) were in FNB stadium for @rihanna's #DiamondsWorldTour” you mean last month? LOL,JaseLee91,0,0,0,fnb,this time last year i and others were in fnb stadium for you mean last month lol,neutral,non-hate,non-offensive,sports_&_gaming
2016-12-13 07:40:04+00:00,808577213461385216,"Match Day Alert: OP Mokaba -15H00
Magesi v Cosmos - final Nedbank Cup #NFD spot up for grabs as last season's ABC &amp; PSL outfits do battle. https://t.co/0QA5Es595s",StevlinM,0,0,0,nedbank,match day alert op mokaba h magesi v cosmos final nedbank cup spot up for grabs as last season abc amp psl outfits do battle,neutral,non-hate,non-offensive,sports_&_gaming
2020-10-30 06:28:46+00:00,1322062874769084416,Absa commits to support Kenyans as it launches the Sustainability Commitment Report #ForceForGood #AbsaSustainabilityCommitment https://t.co/7pBpbz06FK,Shiko_Msa,1,0,0,absa,absa commits to support kenyans as it launches the sustainability commitment report,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-10-10 13:25:26+00:00,1447191546764406792,@Nedbank Why must I now load airtime for sending myself a sendimali now?? This system was working just fine... julle moer man,AtlehaSeahlodi,1,0,0,nedbank,why must i now load airtime for sending myself a sendimali now this system was working just fine julle moer man,negative,non-hate,non-offensive,pop_culture
2015-04-18 08:25:20+00:00,589343944250511361,"@GuptRogue Will release a google form in a day. payment details will be included. Pass included, ticket, fnb coupon n some goodies :)",Naam_Hai_Bulla,1,0,1,fnb,will release a google form in a day payment details will be included pass included ticket fnb coupon n some goodies,neutral,non-hate,non-offensive,business_&_entrepreneurs
2009-08-10 00:03:36+00:00,3216128628,"SO, SO gutted that I cant see ATL (with FNB!! :'[) in Leeds in September. I will actually be heartbroken if I miss Hey Monday too :[",Goffazzz,0,0,0,fnb,so so gutted that i cant see atl with fnb in leeds in september i will actually be heartbroken if i miss hey monday too,negative,non-hate,non-offensive,sports_&_gaming
2019-01-02 05:28:12+00:00,1080334923557425153,South Africa's Absa Group is having a hard time convincing some investors it can win back the market share lost while under Barclays' control https://t.co/RI0tMEP4p9,ice_finance_fr,0,0,0,absa,south africa absa group is having a hard time convincing some investors it can win back the market share lost while under barclays control,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-07-30 07:57:58+00:00,1023840108099895297,"@HellbirDza Hi there HellbirDza, please send us a direct message with your contact details and more information about the type of product you're interested in so we can have someone from our team give you a ring and assist further.",AbsaSouthAfrica,0,0,0,absa,hi there hellbirdza please send us a direct message with your contact details and more information about the type of product youre interested in so we can have someone from our team give you a ring and assist further,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-04-11 12:19:04+00:00,1116314720498331649,"Hi Dep Minister @SindiChikunga, KRS has launched a new Advanced &amp; Defensive Driving venue with our partner, @SowetoDriftSA situated at the FNB Stadium. We currently running our program there training 100 Drivers daily till 18 April funded by @RAF_SA. Please come visit. https://t.co/9SBEoCWEtJ",KasiRoadSafety,0,2,3,fnb,hi dep minister krs has launched a new advanced amp defensive driving venue with our partner situated at the fnb stadium we currently running our program there training drivers daily till april funded by please come visit,positive,non-hate,non-offensive,sports_&_gaming
